mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught
538005397,Under way using engine,12.1,163.1,163.0,Tanker,27.0,184.0,6.8
219775000,Under way using engine,12.4,146.8,147.0,Tanker,22.0,147.0,9.0
209535000,Under way using engine,8.5,106.3,106.0,Cargo,13.0,90.0,6.0
219775000,Under way using engine,12.3,145.8,147.0,Tanker,22.0,147.0,9.0
305288000,Under way using engine,10.8,336.6,332.0,Cargo,12.0,80.0,3.8
538005397,Under way using engine,13.0,156.8,156.0,Tanker,27.0,184.0,6.8
209535000,Under way using engine,8.8,118.4,118.0,Cargo,13.0,90.0,6.0
257740000,Under way using engine,10.5,348.6,348.0,Cargo,16.0,99.0,4.5
219024176,Under way using engine,18.3,230.8,228.0,Pilot,5.0,15.0,1.5
314260000,Under way using engine,9.5,218.4,217.0,Cargo,10.0,78.0,3.6
305288000,Under way using engine,10.3,330.0,332.0,Cargo,12.0,80.0,3.8
219024176,Under way using engine,19.3,299.6,299.0,Pilot,5.0,15.0,1.5
314260000,Under way using engine,9.3,219.8,219.0,Cargo,10.0,78.0,3.6
219024176,Under way using engine,18.7,321.4,319.0,Pilot,5.0,15.0,1.5
538005397,Under way using engine,13.0,166.9,167.0,Tanker,27.0,184.0,6.8
209535000,Under way using engine,8.8,122.4,118.0,Cargo,13.0,90.0,6.0
257740000,Under way using engine,10.5,336.9,335.0,Cargo,16.0,99.0,4.5
305288000,Under way using engine,10.6,336.2,337.0,Cargo,12.0,80.0,3.8
209535000,Under way using engine,8.9,122.2,117.0,Cargo,13.0,90.0,6.0
257740000,Under way using engine,10.6,335.6,335.0,Cargo,16.0,99.0,4.5
219787000,Engaged in fishing,2.7,162.9,171.0,Fishing,4.0,20.0,3.5
266186000,Engaged in fishing,7.7,241.0,235.0,Fishing,5.0,16.0,2.5
314260000,Under way using engine,9.1,220.7,219.0,Cargo,10.0,78.0,3.6
209535000,Under way using engine,9.4,125.5,124.0,Cargo,13.0,90.0,6.0
314260000,Under way using engine,9.1,220.9,219.0,Cargo,10.0,78.0,3.6
266186000,Engaged in fishing,7.5,241.0,237.0,Fishing,5.0,16.0,2.5
538005397,Under way using engine,13.1,148.7,147.0,Tanker,27.0,184.0,6.8
538005397,Under way using engine,13.2,146.6,147.0,Tanker,27.0,184.0,6.8
305288000,Under way using engine,9.7,335.7,332.0,Cargo,12.0,80.0,3.8
305288000,Under way using engine,8.9,333.7,334.0,Cargo,12.0,80.0,3.8
257740000,Under way using engine,11.1,348.0,348.0,Cargo,16.0,99.0,4.5
209535000,Under way using engine,9.4,128.7,130.0,Cargo,13.0,90.0,6.0
257740000,Under way using engine,11.2,357.4,359.0,Cargo,16.0,99.0,4.5
538005397,Under way using engine,11.6,190.6,198.0,Tanker,27.0,184.0,6.8
266186000,Engaged in fishing,4.0,207.0,184.0,Fishing,5.0,16.0,2.5
244870420,Under way using engine,7.9,58.3,63.0,Cargo,14.0,88.0,4.7
314260000,Under way using engine,9.6,191.6,190.0,Cargo,10.0,78.0,3.6
209535000,Under way using engine,9.0,128.7,127.0,Cargo,13.0,90.0,6.0
257740000,Under way using engine,11.5,0.1,1.0,Cargo,16.0,99.0,4.5
209535000,Under way using engine,8.9,127.8,126.0,Cargo,13.0,90.0,6.0
230695000,Under way using engine,10.3,180.0,177.0,Cargo,13.0,89.0,3.8
305288000,Under way using engine,9.1,334.4,334.0,Cargo,12.0,80.0,3.8
305288000,Under way using engine,9.1,333.6,334.0,Cargo,12.0,80.0,3.8
538005397,Under way using engine,7.8,220.5,221.0,Tanker,27.0,184.0,6.8
257740000,Under way using engine,11.8,2.9,2.0,Cargo,16.0,99.0,4.5
314260000,Under way using engine,9.2,179.3,176.0,Cargo,10.0,78.0,3.6
257740000,Under way using engine,11.2,1.7,2.0,Cargo,16.0,99.0,4.5
209535000,Under way using engine,7.3,131.3,129.0,Cargo,13.0,90.0,6.0
219787000,Engaged in fishing,2.8,347.8,337.0,Fishing,4.0,20.0,3.5
230695000,Under way using engine,10.9,193.8,188.0,Cargo,13.0,89.0,3.8
538005397,Under way using engine,7.8,221.1,219.0,Tanker,27.0,184.0,6.8
244870420,Under way using engine,9.2,31.3,34.0,Cargo,14.0,88.0,4.7
265509950,Under way using engine,10.0,164.6,165.0,Passenger,8.0,34.0,2.8
305288000,Under way using engine,9.8,333.9,334.0,Cargo,12.0,80.0,3.8
244870420,Under way using engine,10.0,31.1,32.0,Cargo,14.0,88.0,4.7
538005397,Under way using engine,7.9,220.8,220.0,Tanker,27.0,184.0,6.8
305288000,Under way using engine,10.2,334.8,334.0,Cargo,12.0,80.0,3.8
257740000,Under way using engine,11.3,2.8,2.0,Cargo,16.0,99.0,4.5
209535000,Under way using engine,6.7,189.0,183.0,Cargo,13.0,90.0,6.0
230695000,Under way using engine,11.1,182.5,180.0,Cargo,13.0,89.0,3.8
314260000,Under way using engine,8.7,158.4,158.0,Cargo,10.0,78.0,3.6
314260000,Under way using engine,9.0,155.5,159.0,Cargo,10.0,78.0,3.6
244870420,Under way using engine,9.8,78.6,77.0,Cargo,14.0,88.0,4.7
538005397,Under way using engine,12.8,192.0,190.0,Tanker,27.0,184.0,6.8
305288000,Under way using engine,10.4,339.3,335.0,Cargo,12.0,80.0,3.8
257740000,Under way using engine,11.1,3.0,3.0,Cargo,16.0,99.0,4.5
230695000,Under way using engine,10.1,177.1,173.0,Cargo,13.0,89.0,3.8
244870420,Under way using engine,8.8,86.3,89.0,Cargo,14.0,88.0,4.7
305288000,Under way using engine,10.2,338.2,336.0,Cargo,12.0,80.0,3.8
209535000,Under way using engine,8.6,175.0,172.0,Cargo,13.0,90.0,6.0
314260000,Under way using engine,9.7,144.9,147.0,Cargo,10.0,78.0,3.6
314260000,Under way using engine,9.7,147.3,148.0,Cargo,10.0,78.0,3.6
305288000,Under way using engine,10.4,337.2,338.0,Cargo,12.0,80.0,3.8
244870420,Under way using engine,9.9,59.3,60.0,Cargo,14.0,88.0,4.7
209535000,Under way using engine,8.3,157.7,158.0,Cargo,13.0,90.0,6.0
230695000,Under way using engine,10.1,192.6,190.0,Cargo,13.0,89.0,3.8
244870420,Under way using engine,8.2,73.1,75.0,Cargo,14.0,88.0,4.7
244870420,Under way using engine,7.0,71.5,75.0,Cargo,14.0,88.0,4.7
266186000,Engaged in fishing,2.3,69.0,78.0,Fishing,5.0,16.0,2.5
305288000,Under way using engine,10.6,337.6,338.0,Cargo,12.0,80.0,3.8
209535000,Under way using engine,8.3,157.8,156.0,Cargo,13.0,90.0,6.0
305288000,Under way using engine,10.6,337.5,338.0,Cargo,12.0,80.0,3.8
219024177,Under way using engine,13.9,342.5,342.0,Pilot,5.0,15.0,1.5
230695000,Under way using engine,10.5,191.2,189.0,Cargo,13.0,89.0,3.8
244870420,Under way using engine,9.0,114.8,117.0,Cargo,14.0,88.0,4.7
209275000,Under way using engine,9.7,58.7,62.0,Tanker,20.0,117.0,4.1
209275000,Under way using engine,9.7,56.8,62.0,Tanker,20.0,117.0,4.1
244870420,Under way using engine,9.0,115.3,116.0,Cargo,14.0,88.0,4.7
305288000,Under way using engine,10.5,337.2,337.0,Cargo,12.0,80.0,3.8
248655000,Under way using engine,16.4,133.0,133.0,Cargo,32.0,195.0,10.7
209535000,Under way using engine,7.6,197.1,191.0,Cargo,13.0,90.0,6.0
209275000,Under way using engine,9.7,60.6,63.0,Tanker,20.0,117.0,4.1
244870420,Under way using engine,9.0,115.9,117.0,Cargo,14.0,88.0,4.7
305288000,Under way using engine,10.7,337.2,336.0,Cargo,12.0,80.0,3.8
248655000,Under way using engine,16.9,134.9,135.0,Cargo,32.0,195.0,10.7
219787000,Engaged in fishing,2.4,268.5,256.0,Fishing,4.0,20.0,3.5
248655000,Under way using engine,17.1,134.9,135.0,Cargo,32.0,195.0,10.7
248655000,Under way using engine,17.6,130.4,130.0,Cargo,32.0,195.0,10.7
308654000,Under way using engine,16.5,10.7,11.0,Cargo,25.0,148.0,6.8
244870420,Under way using engine,9.1,131.0,131.0,Cargo,14.0,88.0,4.7
305288000,Under way using engine,11.3,340.4,340.0,Cargo,12.0,80.0,3.8
308654000,Under way using engine,15.4,4.8,4.0,Cargo,25.0,148.0,6.8
248655000,Under way using engine,17.3,159.0,160.0,Cargo,32.0,195.0,10.7
248655000,Under way using engine,17.4,159.2,161.0,Cargo,32.0,195.0,10.7
266186000,Engaged in fishing,2.3,123.0,139.0,Fishing,5.0,16.0,2.5
305288000,Under way using engine,10.7,342.6,340.0,Cargo,12.0,80.0,3.8
244870420,Under way using engine,9.0,133.5,135.0,Cargo,14.0,88.0,3.3
209535000,Under way using engine,2.9,312.3,288.0,Cargo,13.0,90.0,6.0
219024177,Under way using engine,17.4,275.9,274.0,Pilot,5.0,15.0,1.5
308654000,Under way using engine,7.2,2.1,356.0,Cargo,25.0,148.0,6.8
244870420,Under way using engine,8.9,132.6,135.0,Cargo,14.0,88.0,3.3
248655000,Under way using engine,17.1,157.6,158.0,Cargo,32.0,195.0,10.7
266186000,Engaged in fishing,2.2,153.7,162.0,Fishing,5.0,16.0,2.5
257076220,Under way using engine,10.3,5.4,5.0,Cargo,13.0,89.0,5.4
305288000,Under way using engine,10.4,342.5,340.0,Cargo,12.0,80.0,3.8
257076220,Under way using engine,10.5,4.7,5.0,Cargo,13.0,89.0,5.4
248655000,Under way using engine,17.6,160.8,162.0,Cargo,32.0,195.0,10.7
219787000,Engaged in fishing,5.7,275.5,264.0,Fishing,4.0,20.0,3.5
248655000,Under way using engine,17.5,164.6,164.0,Cargo,32.0,195.0,10.7
266239000,Under way using engine,11.4,12.9,12.0,Passenger,30.0,183.0,6.5
308654000,Under way using engine,16.7,353.9,355.0,Cargo,25.0,148.0,6.8
244870420,Under way using engine,9.5,132.8,135.0,Cargo,14.0,88.0,3.3
266239000,Under way using engine,12.4,12.9,13.0,Passenger,30.0,183.0,6.5
265028000,Engaged in fishing,12.4,127.9,130.0,Fishing,13.0,49.0,7.2
265028000,Engaged in fishing,12.3,124.4,125.0,Fishing,13.0,49.0,7.2
305288000,Under way using engine,10.2,339.1,336.0,Cargo,12.0,80.0,3.8
248655000,Under way using engine,17.2,161.2,161.0,Cargo,32.0,195.0,10.7
257076220,Under way using engine,10.4,332.5,335.0,Cargo,13.0,89.0,5.4
308654000,Under way using engine,16.8,11.2,12.0,Cargo,25.0,148.0,6.8
305288000,Under way using engine,10.2,333.9,329.0,Cargo,12.0,80.0,3.8
244870420,Under way using engine,9.9,111.3,113.0,Cargo,14.0,88.0,3.3
248655000,Under way using engine,17.3,160.8,161.0,Cargo,32.0,195.0,10.7
266239000,Under way using engine,13.2,41.2,42.0,Passenger,30.0,183.0,6.5
265028000,Engaged in fishing,12.4,123.9,127.0,Fishing,13.0,49.0,7.2
219787000,Engaged in fishing,5.3,274.5,274.0,Fishing,4.0,20.0,3.5
265028000,Engaged in fishing,12.2,124.6,128.0,Fishing,13.0,49.0,7.2
266239000,Under way using engine,13.7,41.8,42.0,Passenger,30.0,183.0,6.5
248655000,Under way using engine,17.6,161.0,160.0,Cargo,32.0,195.0,10.7
244870420,Under way using engine,10.2,112.2,113.0,Cargo,14.0,88.0,3.3
308654000,Under way using engine,18.4,15.8,18.0,Cargo,25.0,148.0,6.8
244870420,Under way using engine,10.2,114.5,116.0,Cargo,14.0,88.0,3.3
257076220,Under way using engine,12.0,355.0,358.0,Cargo,13.0,89.0,5.4
266239000,Under way using engine,14.3,41.1,42.0,Passenger,30.0,183.0,6.5
305288000,Under way using engine,10.0,342.6,339.0,Cargo,12.0,80.0,3.8
265028000,Engaged in fishing,12.4,124.2,127.0,Fishing,13.0,49.0,7.2
248655000,Under way using engine,17.7,159.9,160.0,Cargo,32.0,195.0,10.7
248655000,Under way using engine,17.6,159.4,160.0,Cargo,32.0,195.0,10.7
308654000,Under way using engine,17.6,341.7,341.0,Cargo,25.0,148.0,6.8
244870420,Under way using engine,10.4,112.2,115.0,Cargo,14.0,88.0,3.3
219787000,Engaged in fishing,5.0,276.6,278.0,Fishing,4.0,20.0,3.5
266239000,Under way using engine,11.9,73.2,82.0,Passenger,30.0,183.0,6.5
265028000,Engaged in fishing,12.5,125.4,125.0,Fishing,13.0,49.0,7.2
265028000,Engaged in fishing,12.6,124.9,127.0,Fishing,13.0,49.0,7.2
257076220,Under way using engine,10.5,10.5,14.0,Cargo,13.0,89.0,5.4
248655000,Under way using engine,17.5,161.3,160.0,Cargo,32.0,195.0,10.7
305288000,Under way using engine,9.1,339.8,341.0,Cargo,12.0,80.0,3.8
308654000,Under way using engine,18.0,335.3,334.0,Cargo,25.0,148.0,6.8
244870420,Under way using engine,10.6,112.1,116.0,Cargo,14.0,88.0,3.3
308654000,Under way using engine,17.8,317.2,313.0,Cargo,25.0,148.0,6.8
219592000,Under way using engine,17.3,346.9,343.0,Passenger,28.0,171.0,6.3
305288000,Under way using engine,9.1,338.3,342.0,Cargo,12.0,80.0,3.8
248655000,Under way using engine,17.9,161.1,160.0,Cargo,32.0,195.0,10.7
265028000,Engaged in fishing,12.7,153.1,155.0,Fishing,13.0,49.0,7.2
308654000,Under way using engine,20.5,316.8,316.0,Cargo,25.0,148.0,6.8
248655000,Under way using engine,17.7,184.5,188.0,Cargo,32.0,195.0,10.7
244870420,Under way using engine,10.8,113.9,116.0,Cargo,14.0,88.0,3.3
248655000,Under way using engine,17.6,199.9,200.0,Cargo,32.0,195.0,10.7
308654000,Under way using engine,19.8,320.4,318.0,Cargo,25.0,148.0,6.8
265028000,Engaged in fishing,12.2,157.0,161.0,Fishing,13.0,49.0,7.2
266186000,Engaged in fishing,7.7,23.4,32.0,Fishing,5.0,16.0,2.5
257076220,Under way using engine,10.9,9.0,12.0,Cargo,13.0,89.0,5.4
219592000,Under way using engine,17.3,319.3,313.0,Passenger,28.0,171.0,6.3
308654000,Under way using engine,18.8,327.6,325.0,Cargo,25.0,148.0,6.8
266186000,Engaged in fishing,8.8,14.3,27.0,Fishing,5.0,16.0,2.5
248655000,Under way using engine,17.2,213.1,213.0,Cargo,32.0,195.0,10.7
244870420,Under way using engine,10.6,116.5,117.0,Cargo,14.0,88.0,3.3
308654000,Under way using engine,18.9,336.2,333.0,Cargo,25.0,148.0,6.8
265028000,Engaged in fishing,12.0,153.4,156.0,Fishing,13.0,49.0,7.2
248655000,Under way using engine,17.4,213.4,213.0,Cargo,32.0,195.0,10.7
244870420,Under way using engine,10.8,116.6,119.0,Cargo,14.0,88.0,3.3
219592000,Under way using engine,16.8,346.0,342.0,Passenger,28.0,171.0,6.3
265028000,Engaged in fishing,12.0,155.0,157.0,Fishing,13.0,49.0,7.2
308654000,Under way using engine,18.8,344.1,343.0,Cargo,25.0,148.0,6.8
244870420,Under way using engine,10.8,116.8,119.0,Cargo,14.0,88.0,3.3
248655000,Under way using engine,17.5,213.2,213.0,Cargo,32.0,195.0,10.7
257076220,Under way using engine,10.2,335.6,337.0,Cargo,13.0,89.0,5.4
308654000,Under way using engine,19.8,354.0,355.0,Cargo,25.0,148.0,6.8
248655000,Under way using engine,17.5,213.3,213.0,Cargo,32.0,195.0,10.7
266332000,Engaged in fishing,8.1,123.6,123.0,Fishing,6.0,24.0,3.2
219787000,Engaged in fishing,7.0,294.9,291.0,Fishing,4.0,20.0,3.5
219592000,Under way using engine,17.1,345.2,342.0,Passenger,28.0,171.0,6.3
244870420,Under way using engine,10.2,113.6,120.0,Cargo,14.0,88.0,3.3
265028000,Engaged in fishing,11.8,153.3,154.0,Fishing,13.0,49.0,7.2
308654000,Under way using engine,18.8,352.5,350.0,Cargo,25.0,148.0,6.8
219592000,Under way using engine,16.7,346.1,341.0,Passenger,28.0,171.0,6.3
248655000,Under way using engine,16.9,212.9,212.0,Cargo,32.0,195.0,10.7
248655000,Under way using engine,16.8,212.7,212.0,Cargo,32.0,195.0,10.7
265028000,Engaged in fishing,11.7,151.1,153.0,Fishing,13.0,49.0,7.2
244140000,Under way using engine,9.9,180.4,184.0,Cargo,15.0,114.0,6.5
265705100,Unknown value,5.1,217.8,,SAR,4.0,11.0,
219592000,Under way using engine,16.0,345.2,339.0,Passenger,28.0,171.0,6.3
257076220,Under way using engine,11.1,343.9,345.0,Cargo,13.0,89.0,5.4
244870420,Under way using engine,10.7,120.7,122.0,Cargo,14.0,88.0,3.3
257076220,Under way using engine,10.4,316.0,314.0,Cargo,13.0,89.0,5.4
219787000,Engaged in fishing,7.5,295.5,299.0,Fishing,4.0,20.0,3.5
266332000,Engaged in fishing,7.8,125.3,124.0,Fishing,6.0,24.0,3.2
308654000,Under way using engine,18.2,345.8,345.0,Cargo,25.0,148.0,6.8
244140000,Under way using engine,9.9,183.7,186.0,Cargo,15.0,114.0,6.5
244140000,Under way using engine,10.0,183.6,186.0,Cargo,15.0,114.0,6.5
248655000,Under way using engine,15.7,209.4,209.0,Cargo,32.0,195.0,10.7
248655000,Under way using engine,15.7,209.2,209.0,Cargo,32.0,195.0,10.7
308654000,Under way using engine,18.2,345.3,345.0,Cargo,25.0,148.0,6.8
265028000,Engaged in fishing,11.8,153.2,154.0,Fishing,13.0,49.0,7.2
219592000,Under way using engine,16.3,345.8,342.0,Passenger,28.0,171.0,6.3
244870420,Under way using engine,10.7,125.8,123.0,Cargo,14.0,88.0,3.3
244870420,Under way using engine,10.6,123.4,122.0,Cargo,14.0,88.0,3.3
265028000,Engaged in fishing,11.9,152.9,153.0,Fishing,13.0,49.0,7.2
308654000,Under way using engine,18.1,345.6,345.0,Cargo,25.0,148.0,6.8
257076220,Under way using engine,11.7,315.0,316.0,Cargo,13.0,89.0,5.4
219592000,Under way using engine,16.4,345.9,343.0,Passenger,28.0,171.0,6.3
248655000,Under way using engine,16.0,210.0,210.0,Cargo,32.0,195.0,10.7
257076220,Under way using engine,10.0,315.5,311.0,Cargo,13.0,89.0,5.4
219592000,Under way using engine,16.4,345.2,343.0,Passenger,28.0,171.0,6.3
244140000,Under way using engine,10.4,186.5,188.0,Cargo,15.0,114.0,6.5
308654000,Under way using engine,18.0,347.8,346.0,Cargo,25.0,148.0,6.8
244870420,Under way using engine,10.7,121.8,122.0,Cargo,14.0,88.0,3.3
257076220,Under way using engine,8.2,312.7,312.0,Cargo,13.0,89.0,5.4
265028000,Engaged in fishing,12.1,159.9,162.0,Fishing,13.0,49.0,7.2
265028000,Engaged in fishing,12.1,159.9,163.0,Fishing,13.0,49.0,7.2
248655000,Under way using engine,15.7,225.7,226.0,Cargo,32.0,195.0,10.7
308654000,Under way using engine,18.5,345.2,345.0,Cargo,25.0,148.0,6.8
308654000,Under way using engine,18.5,345.4,345.0,Cargo,25.0,148.0,6.8
244870420,Under way using engine,10.6,119.2,123.0,Cargo,14.0,88.0,3.3
248655000,Under way using engine,16.0,226.1,226.0,Cargo,32.0,195.0,10.7
219592000,Under way using engine,16.3,345.5,342.0,Passenger,28.0,171.0,6.3
248655000,Under way using engine,16.2,226.7,223.0,Cargo,32.0,195.0,10.7
244140000,Under way using engine,9.9,180.2,182.0,Cargo,15.0,114.0,6.5
308654000,Under way using engine,18.5,338.9,340.0,Cargo,25.0,148.0,6.8
244870420,Under way using engine,10.2,130.6,129.0,Cargo,14.0,88.0,3.3
219592000,Under way using engine,16.6,348.8,347.0,Passenger,28.0,171.0,6.3
257076220,Under way using engine,7.2,265.5,264.0,Cargo,13.0,89.0,5.4
265028000,Engaged in fishing,11.9,158.9,160.0,Fishing,13.0,49.0,7.2
244870420,Under way using engine,10.3,131.0,130.0,Cargo,14.0,88.0,3.3
219592000,Under way using engine,16.7,347.3,345.0,Passenger,28.0,171.0,6.3
248655000,Under way using engine,16.0,207.5,207.0,Cargo,32.0,195.0,10.7
308654000,Under way using engine,18.2,338.9,340.0,Cargo,25.0,148.0,6.8
265028000,Engaged in fishing,12.3,159.0,159.0,Fishing,13.0,49.0,7.2
248655000,Under way using engine,16.3,209.9,210.0,Cargo,32.0,195.0,10.7
308654000,Under way using engine,18.8,339.5,340.0,Cargo,25.0,148.0,6.8
209275000,Under way using engine,9.0,136.9,135.0,Tanker,20.0,117.0,4.1
219592000,Under way using engine,16.4,340.4,339.0,Passenger,28.0,171.0,6.3
305371000,Under way using engine,4.2,64.0,75.0,Cargo,16.0,100.0,5.8
257076220,Under way using engine,7.1,263.8,265.0,Cargo,13.0,89.0,5.4
244140000,Under way using engine,9.8,182.7,184.0,Cargo,15.0,114.0,6.5
244870420,Under way using engine,8.2,131.0,131.0,Cargo,14.0,88.0,3.3
265028000,Engaged in fishing,12.5,163.1,168.0,Fishing,13.0,49.0,7.2
248655000,Under way using engine,15.8,216.8,216.0,Cargo,32.0,195.0,10.7
219592000,Under way using engine,16.2,338.8,338.0,Passenger,28.0,171.0,6.3
308654000,Under way using engine,18.3,337.8,338.0,Cargo,25.0,148.0,6.8
248655000,Under way using engine,15.9,220.0,219.0,Cargo,32.0,195.0,10.7
209275000,Under way using engine,9.2,139.6,137.0,Tanker,20.0,117.0,4.1
209275000,Under way using engine,9.1,136.6,134.0,Tanker,20.0,117.0,4.1
257076220,Under way using engine,7.6,269.9,272.0,Cargo,13.0,89.0,5.4
219005477,Power-driven vessel towing astern,15.7,326.8,,Pilot,4.0,14.0,
248655000,Under way using engine,15.7,220.6,220.0,Cargo,32.0,195.0,10.7
244870420,Under way using engine,8.7,146.6,155.0,Cargo,14.0,88.0,3.5
308654000,Under way using engine,18.6,317.3,318.0,Cargo,25.0,148.0,6.8
265028000,Engaged in fishing,12.1,171.3,174.0,Fishing,13.0,49.0,7.2
248655000,Under way using engine,15.9,220.7,218.0,Cargo,32.0,195.0,10.7
308654000,Under way using engine,18.7,317.5,318.0,Cargo,25.0,148.0,6.8
244140000,Under way using engine,10.0,153.7,157.0,Cargo,15.0,114.0,6.5
219592000,Under way using engine,16.3,338.5,337.0,Passenger,28.0,171.0,6.3
209275000,Under way using engine,9.2,133.6,132.0,Tanker,20.0,117.0,4.1
219592000,Under way using engine,16.3,338.4,337.0,Passenger,28.0,171.0,6.3
244140000,Under way using engine,10.2,156.1,159.0,Cargo,15.0,114.0,6.5
308654000,Under way using engine,19.0,316.2,316.0,Cargo,25.0,148.0,6.8
257076220,Under way using engine,7.5,255.5,255.0,Cargo,13.0,89.0,5.4
248655000,Under way using engine,16.4,190.6,192.0,Cargo,32.0,195.0,10.7
308654000,Under way using engine,18.8,310.5,309.0,Cargo,25.0,148.0,6.8
210290000,Under way using engine,9.3,216.4,213.0,Cargo,12.0,89.0,5.2
265028000,Engaged in fishing,12.3,171.4,175.0,Fishing,13.0,49.0,7.2
308654000,Under way using engine,19.0,313.0,312.0,Cargo,25.0,148.0,6.8
209275000,Under way using engine,9.7,168.3,164.0,Tanker,20.0,117.0,4.1
210290000,Under way using engine,8.6,193.1,191.0,Cargo,12.0,89.0,5.2
219592000,Under way using engine,16.6,322.5,321.0,Passenger,28.0,171.0,6.3
219592000,Under way using engine,16.6,322.0,321.0,Passenger,28.0,171.0,6.3
209332000,Under way using engine,6.5,155.0,157.0,Cargo,12.0,90.0,4.4
244870420,Under way using engine,9.5,167.9,167.0,Cargo,14.0,88.0,3.5
265028000,Engaged in fishing,12.2,170.2,174.0,Fishing,13.0,49.0,7.2
244140000,Under way using engine,10.0,157.9,161.0,Cargo,15.0,114.0,6.5
308654000,Under way using engine,18.7,317.4,316.0,Cargo,25.0,148.0,6.8
248655000,Under way using engine,16.0,172.3,168.0,Cargo,32.0,195.0,10.7
257076220,Under way using engine,7.5,252.9,254.0,Cargo,13.0,89.0,5.4
209275000,Under way using engine,9.6,155.6,158.0,Tanker,20.0,117.0,4.1
